user_id,product,site_version,time,banner_clicked
9642204aaa0593ab8e6563203d853a78,sneakers,mobile,2019-04-14 09:11:14,0
6bbcec043e7bd41857319aea1f7a7e63,sneakers,desktop,2019-02-09 18:40:56,0
09292040b9cbcd3b9930106d101f1e92,clothes,mobile,2019-05-09 09:42:46,0
f109c1ce2b14a87738d6ce8d606d3a04,sneakers,desktop,2019-02-17 11:36:18,0
dbebdcf4cedf2cd1226a037b49e4bd7f,sneakers,mobile,2019-02-12 16:32:17,0
a3676711759b24097d26ea4e9a324124,sneakers,mobile,2019-05-14 07:53:40,0
646f481a7e65d869f0b4d44497ba9797,sneakers,mobile,2019-01-23 16:57:16,1
f622efb51e4f408154c0fa23bfcfd15d,sneakers,mobile,2019-05-02 19:03:01,0
707e2de09d04e411526714257c0cfa12,sneakers,mobile,2019-03-17 13:11:31,0
e441bb87cb73f43eac84e966ea0b47b2,clothes,mobile,2019-01-31 20:15:16,0
d660407f18b8e668cc4f2d9c77dd54bf,sneakers,mobile,2019-01-19 07:21:24,0
5459fc7fa5d8efdc6065b02674387312,sneakers,mobile,2019-04-21 09:37:39,0
35ec607de4b03ce72b54b627023e4c10,sneakers,mobile,2019-05-07 22:13:40,0
aab3f7149f54b8db6e9b7ee0df055202,clothes,mobile,2019-03-31 19:08:17,0
e18ebf6908245da8db24859bf2ffa596,sneakers,mobile,2019-04-29 07:23:46,0
d3295dc26c5df401e57f69517830d43f,clothes,mobile,2019-05-03 10:49:46,0
2b059ae0ef07888fa4ff78b7160f7c1d,sneakers,mobile,2019-02-16 15:42:47,0
d2665e2d9ddc38a3327d729234e0108e,sneakers,mobile,2019-04-29 07:00:18,0
10dce2bdbf0d3e590fa15ccb127fe87f,clothes,mobile,2019-04-05 20:04:12,0
2c7e64dbb8d66feba98a962eb4e9f2d1,clothes,mobile,2019-05-01 13:53:46,0
6a2e1163ed7aa318c9f6dbf4839a2f53,sneakers,mobile,2019-05-26 16:16:34,1
7496949fb707021cd57aba6c27431e73,sneakers,desktop,2019-05-15 15:48:29,0
93ce0e067424b1f79e441af7a815e23c,sneakers,desktop,2019-04-18 15:04:45,0
236181262e86b885fb949a7643245e98,clothes,mobile,2019-03-15 17:13:35,0
8eefb55d9c3ab552a0b3dc3d78375007,sneakers,desktop,2019-01-25 10:48:08,0
1ab42bb9224256ae06ab9c85f78675d5,clothes,desktop,2019-04-18 04:54:57,0
baa9fddf28bc8f88d6551cfeaf8ab6fe,clothes,desktop,2019-04-30 13:23:44,1
075e6e43f843dca6b4e81e1f9dd82ef8,clothes,desktop,2019-03-29 08:07:02,0
ce34921ddd06bcab9bbf51cfed2ecf64,clothes,desktop,2019-05-17 11:17:29,0
d37d75c561017438a66baa6d63d2870d,sneakers,mobile,2019-04-27 21:53:01,0
c044677cab3c8ab50917cdbfaeb9a35f,clothes,mobile,2019-05-04 05:01:30,0
6930602c3ff6ba8f7744c64175541c65,sneakers,mobile,2019-01-13 04:45:30,0
9354c457bd3cd1a1a33bc566e4312a21,clothes,mobile,2019-05-22 16:57:39,1
ff9e9c77b52c69149967aba46216fe8e,clothes,mobile,2019-05-24 11:47:16,0
2574da6ee571bcb313e00cbe0d7f789c,sneakers,mobile,2019-01-03 10:22:35,1
0db334a83d2a02ea79382cd936877cd2,clothes,mobile,2019-05-24 20:33:20,0
4609e826e0639d593bdd856c06ea53c1,clothes,mobile,2019-02-28 16:26:50,1
d2ff95d3bd0fa1a5023a778247ffc193,clothes,mobile,2019-02-18 12:08:19,0
97d2b57068e7869d5a6658ae1cbfbe94,sneakers,mobile,2019-03-29 21:28:23,0
cc41a5e363207a83a9030e50fe222f1c,clothes,mobile,2019-05-15 16:45:52,0
ba921f51e711af538a40ba69d76d3f8a,sneakers,desktop,2019-04-11 13:18:22,0
b00c1ae965f0232a24d6964b377679b7,sneakers,mobile,2019-03-04 11:07:41,0
4bb70f45d97f70af541a3f586516f883,sneakers,mobile,2019-04-10 15:55:40,0
0e285a6657ebf741d38939893ad7a057,sneakers,mobile,2019-04-08 12:40:12,1
5b2da3b9bcbf956c05f4deaf04d38679,clothes,mobile,2019-04-02 14:58:28,0
dc0dad85aaa69c2de33d4ffa04530e53,sneakers,desktop,2019-02-04 19:26:10,0
ee0ade5a8458379364c195414e5f864a,clothes,mobile,2019-01-08 14:41:41,0
e5819b811a37eacf00cfc1104e4bad3e,clothes,mobile,2019-02-17 07:16:38,0
e60fe516b66e4286aecbb5fdec1d75ce,sneakers,mobile,2019-01-24 12:12:08,0
f402e72ad31d0d953d2e75f547776820,clothes,mobile,2019-01-10 20:31:24,0
c24bda4998d79f28a5d7fdc7e573d03e,clothes,desktop,2019-01-06 05:45:30,0
9c0a04983c7c6e48cd3415c29a22efce,clothes,mobile,2019-03-31 11:20:47,0
3686e5b1b8c25b6a87c23338a0734c6a,clothes,mobile,2019-03-05 20:40:21,0
1a5c08a4076b5e061665c74e19febc9f,sneakers,mobile,2019-02-14 05:14:15,0
62c29fbf3d4e7aef7b074f6c4d726d1a,clothes,mobile,2019-01-15 12:55:45,1
120b18a5e010d11df16f1506e2f66a5c,sneakers,mobile,2019-01-03 08:04:39,0
1b4c9d9ef8a75caa3efcb6beeaf73853,clothes,desktop,2019-05-13 09:07:49,0
ce6d88e9fc3fbf5fd2330283ad5a50ea,clothes,mobile,2019-05-02 19:39:42,0
f00ebbb5ec11ef1b9bd9b3ea70a3e3b7,sneakers,desktop,2019-05-12 09:30:15,1
792eae842847b5cd859f3f2b18289503,sneakers,mobile,2019-03-17 19:26:28,0
05a34cc92555da0657a9c6f2abc9b5a5,sneakers,mobile,2019-05-08 19:07:31,0
1cd12cd6167e77d1dca73af655dd4bc7,clothes,desktop,2019-01-01 04:50:00,0
21b0891e22bd0afaa0142b380245ac64,clothes,desktop,2019-04-16 09:12:19,0
66ee9990a31c19893f2a982bf79f8e57,sneakers,mobile,2019-05-13 10:53:56,0
183e9052466def80e00f6c3350aace7c,sneakers,mobile,2019-02-01 18:19:43,0
b7a62caa2f420d9899faba27d7833fff,clothes,mobile,2019-04-23 20:46:23,0
5f20ec1ca930339185f9815650450c5c,clothes,desktop,2019-02-14 13:13:29,0
da32f45451ad66c0f50d215995ed49c3,clothes,desktop,2019-03-11 11:07:15,0
b2ae8551890b2e1eca6cd47311fa6ee5,sneakers,mobile,2019-02-24 20:24:52,0
47f80ec38768a58181f0a42deb9cdd05,clothes,mobile,2019-01-17 19:44:37,0
894c8c79c576c106d112b7e053fcd469,clothes,mobile,2019-04-28 06:15:51,0
d5df4a568f9824809d9d96629b5e5536,sneakers,mobile,2019-05-17 06:01:18,0
49ca6ceeb511356ec75a2c9074c37938,sneakers,mobile,2019-04-30 09:03:14,0
2d1b68e538398bc149491cd8dd1ab373,clothes,mobile,2019-04-24 07:18:25,0
d0f1c62a6866459b42d6da953eb89fe8,clothes,desktop,2019-04-30 04:56:46,0
fd676cbc8c08adf82ed9ddb182acac35,clothes,mobile,2019-03-10 05:00:24,0
9137a1d900c08ca494ecb77d9b711e3c,clothes,mobile,2019-05-25 11:09:42,0
c7e3f36143ed12450785079f33a69743,clothes,mobile,2019-04-21 07:39:20,0
7c27d0931e7d3f6c377a60aca6e550f6,clothes,mobile,2019-04-28 17:18:45,0
67ff047129ecab5c386af9ef87335c89,sneakers,mobile,2019-04-24 19:42:28,0
df9a040dc52390e1a2756ce08ce19cff,sneakers,mobile,2019-04-13 16:49:51,0
e5a384a896a8d1891daff89185cc3109,sneakers,desktop,2019-03-07 15:09:07,0
467b963f532e433eef1c1939a7776d6f,sneakers,mobile,2019-01-07 09:29:54,0
7580cfca43892415b8afa19c17b5fbe7,sneakers,mobile,2019-04-09 08:00:23,0
438067b893eed4c9ede0077054b5a44a,clothes,desktop,2019-03-27 04:33:53,0
68c13c4b5108ada9e71db678a4e70167,clothes,mobile,2019-02-07 22:00:03,0
3e08b8c1e9dc7bf617eedf539e9a7f56,sneakers,mobile,2019-04-23 21:00:30,0
ee1c55807d58832a0701152cf5100273,clothes,mobile,2019-02-18 15:34:56,0
57f85aa902103d4041555264213abeac,sneakers,desktop,2019-05-09 03:48:55,0
2f838ff1a8a40d19830c5a2468405436,sneakers,mobile,2019-03-08 18:06:43,0
8c321f86385a2bb0e455d31d62e348a5,sneakers,mobile,2019-05-03 05:42:21,0
c7b0262812fb288f71c65580b9698b97,sneakers,mobile,2019-03-21 20:09:14,0
e497688b5a7f722673563743566f7991,sneakers,mobile,2019-03-05 07:04:45,0
aa6586caa83305efb83b31cef014cbd9,sneakers,mobile,2019-03-17 08:54:01,0
d1890fec8fac58ca019ac5e55e8c0cfd,sneakers,mobile,2019-05-10 20:33:28,0
b8f89253841317ee6002f778dcd43c7c,clothes,mobile,2019-01-29 11:04:50,0
3db2a827e1423ea355918a139f7f681f,sneakers,mobile,2019-01-17 10:21:15,0
1f334bf36742eccfbbc1e3f66d5d3aad,sneakers,desktop,2019-04-09 22:49:24,0
5474fd4fc941fb25d03bcb95d3bcc729,sneakers,mobile,2019-05-02 07:23:47,0
a385f01632feb72b0f399078f14785d6,sneakers,mobile,2019-04-29 16:02:54,0
6d3d6de1ea35fc3d12a2ca3230d9b954,sneakers,mobile,2019-03-01 12:18:42,0
08075c29b3c0e7bef25720667dd4447e,clothes,desktop,2019-04-30 06:59:02,0
775c733735bfb30f1abb303b1d4a3a13,clothes,mobile,2019-05-06 06:53:45,0
482532e1cb0340bb2864e69f43b3fa64,sneakers,mobile,2019-04-18 11:24:05,0
f86d90f7f16445aa7ab2834cfc70d570,sneakers,mobile,2019-05-09 10:24:44,0
ebecb3eaea2ae75f06d31fff2f754ae0,clothes,mobile,2019-01-13 21:08:28,0
8820bf2e7b87cd2181e742ce4c5be169,clothes,mobile,2019-04-20 14:27:11,0
36315ae21822d0a1938b016c2e56f1f9,sneakers,desktop,2019-05-19 08:35:25,0
f578b399ec82b5cf6ef563669f927c58,sneakers,mobile,2019-04-06 08:23:15,0
4249a84bdaf63c34332d1988244fb089,clothes,mobile,2019-02-18 12:20:30,0
ea7b3157b4c59f402e644614f91a0a82,clothes,mobile,2019-01-30 10:10:04,0
d9a817f5857b5f7a2cd792b62ac1c07c,sneakers,mobile,2019-05-05 21:33:39,0
41c84ba9316841e1cf05b8227105e117,clothes,mobile,2019-03-25 14:19:41,1
ba05dc7ac81962ac00ac41b9adb578e9,sneakers,mobile,2019-05-12 05:57:15,0
68198cef5db9318c7f9dcc2c3639319f,sneakers,mobile,2019-03-12 16:46:05,0
6a0faabe00332a3f4305775f4cc6c93d,clothes,mobile,2019-05-19 19:26:46,0
b4b097bda7c7fd453b6125139fd78e24,sneakers,mobile,2019-02-01 09:55:17,0
a3d8cc407ac1865950acb34d08df773f,sneakers,mobile,2019-05-26 19:03:54,0
2a60aa58fc8da017b372417f2837ad05,sneakers,mobile,2019-02-23 05:33:20,0
f8a567c2d3779c37b773b6abf3b036e1,sneakers,mobile,2019-02-24 16:06:27,1
0d4ac681491787ae21e05d40d7835320,clothes,desktop,2019-05-30 12:52:05,0
2a96df33d4a18616d731038c0a839d1f,sneakers,mobile,2019-01-27 11:02:29,0
28ad7239f5f3ee87429a301642896718,sneakers,desktop,2019-02-05 10:33:11,0
6bb828cbfb54a1bfc8d1240464455289,clothes,mobile,2019-04-01 10:26:42,0
eedd574d60bec361e20c34fa583afc41,sneakers,mobile,2019-05-13 10:08:54,0
21d062a7248cffd7ef0a9fb45dbde537,sneakers,mobile,2019-03-18 12:16:42,0
9e0d5d08f5203afca33e624042307600,sneakers,mobile,2019-04-21 17:25:52,0
10e06e2d5c322f2da4074c31339c5984,sneakers,mobile,2019-05-17 10:54:45,1
e7e1bc49ca041ba5c8a4e833e988f53c,clothes,mobile,2019-05-01 03:47:36,0
47d354ea8e26861c752e22ae25d71236,sneakers,mobile,2019-02-15 20:21:32,0
cf54391e4749d163c9d0144787806aa2,clothes,desktop,2019-03-14 11:54:35,0
45a4d8c92a3c5d18ed1de545a9bfe38b,clothes,mobile,2019-05-29 17:19:05,0
52e2158bf44bdef2066d473b3aa4b2e1,clothes,mobile,2019-01-09 04:26:31,1
f4f721af50e605064e9508edbca87e95,sneakers,desktop,2019-02-20 06:46:22,0
7c8678d4fae5fead5025022d0ca0d010,sneakers,desktop,2019-03-07 11:56:52,0
d3d1b4c95b0a54736b64a8b896d4ec52,clothes,mobile,2019-01-13 09:04:58,0
ca07dbbe3cdc56105b66dddd335581eb,clothes,desktop,2019-05-11 16:20:34,0
139bc2c312bd0da0486f9716ce858cbe,sneakers,mobile,2019-04-26 03:23:08,0
acbcedd59ece6205be615da854514b8d,clothes,desktop,2019-05-10 07:09:08,0
bbb8e6cbe3f2c4df6b6decb8925eef32,sneakers,desktop,2019-05-19 04:05:36,0
1483864433baee2a7e738529af65f03c,clothes,mobile,2019-03-30 15:23:20,0
aaf764a62f1f971ec63c636889b9cf91,clothes,mobile,2019-02-03 01:34:11,0
a6d154315adec7f208c27f6ac85b0c94,sneakers,mobile,2019-03-31 08:24:32,0
5d5a937ef3bdc5d96651ef8adc1bab5a,sneakers,mobile,2019-02-01 14:25:24,1
07948318532ec151b6ffad0f75d2b72b,sneakers,mobile,2019-01-08 18:51:03,0
8f2dd2d963ab33e30b410be9535f8ed9,sneakers,mobile,2019-01-01 06:53:47,0
f5e7f76c619adb6b8caad0d98e70ea9d,clothes,desktop,2019-04-21 12:47:19,0
16d3b01ecf53b621b7a1abc418d44a89,clothes,mobile,2019-04-06 03:53:02,0
2535c7a20c103ba1a8649a016d45649c,clothes,mobile,2019-04-01 09:16:25,0
71ffc9e7b3c0b60f2e27d85924faef85,sneakers,desktop,2019-01-27 06:19:44,0
2dd0386c22fd1e0c4012f20376146d31,sneakers,desktop,2019-01-03 20:24:25,0
d44e34ebb336a46e0d21448c00a5a646,clothes,mobile,2019-05-22 10:33:19,0
c7a1fcacce07d18991b7f04f379933c9,clothes,desktop,2019-03-15 15:24:24,0
aa5bc54546ab7e7873cae087cc2dfc08,sneakers,desktop,2019-03-29 05:18:58,0
31ab31f973a75d547564d9bdca62ce52,clothes,mobile,2019-03-19 18:14:12,0
298be464d69ee16699179b5e0920cb49,sneakers,mobile,2019-04-17 22:10:43,0
8042dd25e312375aab64171ca3664399,sneakers,mobile,2019-03-19 16:51:35,0
6ba295948f4bbb5302e36dcd62f7011b,clothes,mobile,2019-03-04 04:50:08,0
9617e26295663f814c3e0c946a3de77e,clothes,desktop,2019-02-06 15:28:53,0
522464b2e383f7a5da4d3727a1ca8d5c,clothes,mobile,2019-04-24 17:51:26,1
c4498bb267ea844799e5fd1811a8abda,clothes,mobile,2019-04-22 08:40:48,1
6b3d0a4f30c5309619609d60d9b3f517,clothes,desktop,2019-04-30 15:20:00,0
115968fb76e7b563d9d7ff96a9fc710a,clothes,mobile,2019-03-19 09:54:53,0
a4e9dcb59de9652095f9ab4e452f4a0e,sneakers,desktop,2019-02-17 07:50:52,0
43c9dcc33f3b99b8eeb4b633f1b63933,clothes,mobile,2019-05-12 16:30:42,0
195b19aed62c8348523e9f9c2149fed0,clothes,desktop,2019-02-17 17:50:13,0
91e738405a5ea755d1e740c07c9edcb4,clothes,mobile,2019-04-02 06:27:42,1
a58e6f9bd86cddeb29a2e3a283382d31,sneakers,mobile,2019-03-28 11:10:09,0
ccbb082397ce152caa9cc4558e6dc464,sneakers,mobile,2019-05-19 11:10:20,0
36b1fed418b222039bf1e6c15bd581a9,clothes,mobile,2019-03-29 14:53:00,0
ffac72be88d62d3c1dc77905442bf191,sneakers,desktop,2019-04-18 10:39:19,0
7fc4bcbaf00dee92ebc966c05deadb9a,sneakers,mobile,2019-03-04 08:51:32,0
77b8eac030d5aeb148f46d6b9e01da10,clothes,desktop,2019-04-11 16:05:48,0
1c200af96119efa616a11f55d0e513c1,sneakers,mobile,2019-05-25 16:09:18,0
1e7fe25c902bcd4133fe871f199b0abe,sneakers,mobile,2019-04-19 02:43:55,0
8c92b7bece21854d6198871c3e644b45,sneakers,desktop,2019-05-15 08:11:57,0
c7113ad1ac578e123bb1bf32cf33f7c8,clothes,mobile,2019-05-25 08:49:41,1
1251c88d0926a42a44223b3d2872fba2,clothes,mobile,2019-04-11 11:38:51,0
1eb55da3bebfd5eb56289ff99860c28d,clothes,mobile,2019-04-07 01:50:32,0
7a2d4b6cf667539297425688feea4d7c,clothes,desktop,2019-02-10 11:38:19,1
d532fee1d38c132d0ae5507a3449b6ac,sneakers,mobile,2019-01-24 10:53:35,0
91ca73771a0ee7b48353a47eb18d8338,clothes,desktop,2019-02-26 08:21:23,0
b082438fc39b34a4c8259135fe5101c9,sneakers,mobile,2019-02-11 15:35:05,0
f258f561cff69b44b5781d47ccb6a3ce,clothes,mobile,2019-04-08 19:16:51,0
37279d32f58844aae42c345b34b0e7d8,clothes,desktop,2019-05-02 10:28:42,0
66ded8ae75c8242108e5658e0bf8a1e9,sneakers,mobile,2019-01-09 06:37:37,0
adfe876ae8618aa5df77dd6946ba37c6,sneakers,desktop,2019-02-21 15:04:35,0
a5c8f548bb3488810b8020fdf6dd055a,sneakers,mobile,2019-01-31 08:42:08,0
a497e75f1a521207c372dbbf461e0e4c,sneakers,mobile,2019-03-17 09:21:09,0
c0c556e447d2a3b78307445dea953988,clothes,mobile,2019-05-11 05:50:52,0
75af610e64370798d716d9d8eb7f6971,sneakers,mobile,2019-01-15 13:03:02,1
8a6e0ff1f6f1daf0fa886f0595298837,sneakers,mobile,2019-05-05 07:34:45,0
af1a9b81a0e13baceb3afde21b38a45f,sneakers,mobile,2019-02-27 09:50:28,1
a3db9c1704ff8bc842a3a596fad54e85,clothes,mobile,2019-01-02 10:17:15,0
1593179829298a964a6b62455cd751d5,clothes,mobile,2019-01-29 06:56:37,0
9d0b761c339c8bd1aaa92efd8bd45784,sneakers,desktop,2019-03-26 19:59:02,0
1075ddaf04df0457b9975da2fb5488c3,sneakers,mobile,2019-02-09 19:35:34,0
35b67e58bdaa30adc9641cee429d88cc,sneakers,mobile,2019-04-24 15:48:52,0
9c45421a8efb99b5580a3cbd7b1ed312,clothes,mobile,2019-05-14 13:26:17,0
418049197b06e9f6ee5491214ca26305,sneakers,mobile,2019-03-27 18:14:51,1
ac2f5478ac2f1164fb297e11667e2203,clothes,desktop,2019-02-14 17:44:03,0
b33316e0ba6a5b6a20a32f9c1836e281,clothes,mobile,2019-05-29 00:12:15,0
b2f8822718f0fc72e08efa69ca129720,sneakers,mobile,2019-04-09 07:22:50,0
273dad48c8ab4b8a8ac835aa971da84f,sneakers,mobile,2019-02-16 16:40:07,0
b030afbb3a8af8fb0759241c97466ee4,sneakers,desktop,2019-04-23 22:15:51,0
95ed6fd00e3a35645a4defeea74afddc,sneakers,desktop,2019-05-17 13:24:51,0
6007530757fe8571bf35135f77e5f6dc,sneakers,mobile,2019-05-21 22:56:46,0
a63f8507f3b23d1600f17f64558a6a8c,sneakers,desktop,2019-03-21 09:54:51,0
03bbc0b1c4d4aa4e2fc49ac096455875,clothes,desktop,2019-03-01 07:10:32,0
087abbccc33c8f7ae7a3467122bd2bcb,sneakers,mobile,2019-05-24 19:57:12,0
5b818191ad89a08eb44bdc27ad4dace0,clothes,desktop,2019-01-25 13:25:27,0
7e2ec26d661058526c84c5d5718cb707,sneakers,mobile,2019-05-07 11:02:41,0
a4489a7753a5723907bfc75e7d51f4c3,clothes,mobile,2019-03-06 10:03:25,1
f426b7ff8b5fd7f89801ef3bfd039347,sneakers,mobile,2019-04-08 09:22:02,0
05f0040c90582fc828e68ed5a3247e9b,clothes,desktop,2019-01-18 17:25:52,1
244ae2aa59706f26a6558bbe1d11b6ba,sneakers,mobile,2019-01-31 22:25:52,1
06a6bf69f6d25d688aef66c1e6eae91f,sneakers,mobile,2019-05-09 21:51:23,0
81c6507476b577c9d575e669072a2de2,sneakers,mobile,2019-01-28 22:18:31,0
0c71db78b4b946c58b61440ddfe0a0bf,clothes,mobile,2019-01-29 17:19:07,0
a6d8e45b68441d37b061eda51a097a40,sneakers,mobile,2019-05-08 12:41:54,0
aad9d6565a9f72eabbcd9a3df95945a3,sneakers,mobile,2019-04-01 01:20:39,0
51d3e7397994a89eadc94569fbbe7ca8,clothes,mobile,2019-01-10 21:08:11,1
24cb7d8cc670200d83ccfc842a3e4ed6,sneakers,mobile,2019-01-25 09:11:33,0
8b95bb55028bee5c6ad7c03ddf8128a5,sneakers,mobile,2019-01-16 19:21:40,1
ed799cd17f152cfa19d9faf28d93bb42,sneakers,mobile,2019-04-21 11:39:00,1
6f5edc41fbe88451447a3e27f22c2976,clothes,mobile,2019-02-21 07:42:52,0
1f392419bf71765051e9b0deb8e713f4,sneakers,mobile,2019-03-21 12:42:06,0
25ae1ef2ddbba103a124d349b1785fcf,sneakers,mobile,2019-05-13 12:21:13,1
a7a6b406893763b3dc08f379ad41eade,clothes,mobile,2019-02-12 15:25:59,0
e17d715145f352763b69a515acc0512b,sneakers,mobile,2019-03-13 19:37:32,1
ca8581d7ddb4a283e1bc987072cbdbd3,sneakers,mobile,2019-04-06 04:50:45,0
91ca19890d88282e4aae47161fbb3f37,clothes,mobile,2019-03-04 22:40:30,0
1fd0f8230acc437e95fde40d7ccee750,clothes,mobile,2019-04-03 07:29:18,0
cd9bde2da6ecfa60f1685c75a5811668,sneakers,mobile,2019-03-31 04:20:14,0
b8bfa69122be58346c4d4052320514fc,sneakers,mobile,2019-04-17 13:49:42,0
9bd49c93a34e2aa722142ca8820954d1,clothes,mobile,2019-01-31 11:12:37,1
0896a4f14ea8450eebea622837dca6c3,clothes,mobile,2019-04-27 07:59:07,0
f72fa6f2f063283c6b651992c71695e7,sneakers,mobile,2019-02-06 23:05:41,0
79a5efad7f242113abcf1aad323831b1,sneakers,desktop,2019-04-07 11:34:02,0
2066ac1e9129ce6f1c2527be33b893f7,clothes,mobile,2019-03-30 08:59:36,0
88aa85657a50712bf8309e650e057702,sneakers,mobile,2019-02-27 15:09:08,0
b70e648ae79da1c1eefd64ea54fbefce,clothes,desktop,2019-03-04 23:27:09,0
d8120d4d63658e82c827d92655723e58,sneakers,mobile,2019-04-14 23:56:05,0
ff8a654080ea71258bb2d2b3cde0fd05,sneakers,mobile,2019-05-03 17:07:55,0
5edd604481eddcc7a509d02d0aec06f6,sneakers,mobile,2019-02-16 13:56:40,0
9100adc28cd4f341573fa135b5dbb217,clothes,mobile,2019-03-31 21:28:54,0
3ab708f99f035af59f186cca207518e9,clothes,mobile,2019-04-14 17:46:50,0
04d6d7b59cc92c17af1f0a3fd3d43395,sneakers,desktop,2019-03-16 19:41:30,0
d574fc6d3ac051007e89ef6389ebf210,sneakers,mobile,2019-02-05 05:50:23,1
b4be0457854daaead48d41ad6c58ec44,clothes,desktop,2019-02-15 16:40:42,0
59d5c6321e98f001121f159d2e6b4f98,sneakers,desktop,2019-03-24 07:55:47,0
b49d33bfd45cb34bce239c350636acb5,clothes,mobile,2019-05-11 08:30:14,0
3137a41482ec2d3d785c00bcd422bb0c,sneakers,mobile,2019-03-08 21:39:12,0
20cb90c86450eac4b65b550a0b5cffe1,sneakers,mobile,2019-05-21 02:48:31,0
8dbcd7400dfcf772fb5a1982ec4a49a2,sneakers,mobile,2019-05-14 12:24:17,0
edb5e5b993a9b1f1e9446bffe5544323,sneakers,mobile,2019-05-30 06:09:11,0
555b82b5cffef38bacfef79cd5ebca97,clothes,mobile,2019-03-09 03:50:50,1
9795197c9968e0b22a5cd0b107320fd4,clothes,mobile,2019-01-13 19:47:11,0
6e5712593807cadfa222971a263675d6,sneakers,desktop,2019-03-18 10:08:19,0
f03f4e1ac1fc05b11219e93404eec567,clothes,mobile,2019-01-29 23:00:32,0
f706433bbdd1814f02778dcdaf8e4e77,clothes,mobile,2019-03-30 20:38:03,0
5fe00c1cd4dc9f75ee34bd20057f40e2,sneakers,desktop,2019-03-08 09:14:55,0
f99e96ae591c31d870a90abd4b7dcbe6,sneakers,desktop,2019-03-13 12:10:29,0
9a8b6b6d7aa5d8251e38b0f1c57f1f8b,sneakers,desktop,2019-03-08 09:33:54,1
9dda473e974a345cb289823ee3e5f34c,clothes,mobile,2019-02-20 09:57:46,0
b75d23f17f3b680cce45daab939b81e9,sneakers,desktop,2019-03-30 12:49:47,0
52f1a10517978c9e833f5846b39d76a5,sneakers,mobile,2019-01-10 17:29:27,0
e32c2fb86f077132dcce23dbb0ab7fe6,clothes,mobile,2019-05-28 09:10:02,0
010d81ece09d64e79120e9737046ebe1,clothes,mobile,2019-05-21 18:09:14,1
2b7090cebe13b70f0fe276db88169705,clothes,mobile,2019-05-10 14:48:20,0
599f0d37bee0577928689ad76fc32b1b,clothes,mobile,2019-05-20 09:01:56,0
3ba6b5f6ca0a6213b1e637cd24e82a14,sneakers,mobile,2019-04-17 18:32:32,0
f485b2e5ee4e6726d736e1d6612105cb,sneakers,desktop,2019-01-02 14:22:18,1
56f5e8d1678c7bab6d17b93381a7d1bb,sneakers,mobile,2019-04-25 16:24:50,1
423fc53a587d654a322ac0e3e784d759,clothes,desktop,2019-03-26 08:41:38,0
6510b4b7ac28ab9c86121d8b257a5714,sneakers,mobile,2019-05-21 09:33:07,0
5283f6d4072a861056e5a1ae66cbd918,sneakers,mobile,2019-01-25 16:51:56,0
648ffb5678b2d7421cfda41f9b5003e0,clothes,desktop,2019-04-09 07:37:54,0
d31ff9cf9e04f2ec70a9c22760e877e3,sneakers,mobile,2019-02-22 17:29:28,0
651e5d69fe5a89b5220d8d071d95fd06,sneakers,mobile,2019-01-06 19:31:06,0
913ea3fcf7b29c80ae976c9c5b7ec6d7,clothes,mobile,2019-03-10 06:02:07,0
b83d0f487ccc99ec6a3a6569e5e7b360,clothes,mobile,2019-04-27 09:40:40,0
55a74b26ab65fb359a8641cf90a0fb9b,sneakers,mobile,2019-03-24 05:56:31,0
ed238e1e2e0d6d18ed037f9544c422ec,clothes,mobile,2019-04-13 08:26:20,0
9ec9c61d0d5a756eb3db5537398a7c65,sneakers,mobile,2019-05-12 15:23:27,0
08cdd5048d765b7510cb4ccfff3af075,clothes,mobile,2019-05-04 09:58:03,0
1e94b75db76e02b77eefba0dda0fc3f7,clothes,desktop,2019-04-19 22:56:40,0
69aa4cda42be899de3deaac93cb120cd,clothes,mobile,2019-05-21 15:43:47,0
ccac5982856d10ea19204aad2f1118a1,sneakers,mobile,2019-04-25 13:30:39,0
20d2a02f9b4433409b7385ec7e0136aa,clothes,desktop,2019-04-29 21:09:08,0
3ea73e78da746dcedab013108fb3775e,sneakers,mobile,2019-03-21 12:24:43,0
f6054638879b9cf7cd1caeba34f84a16,clothes,desktop,2019-04-27 13:22:30,0
574ec2c498cf0b75df34dc340b305de8,clothes,mobile,2019-05-27 18:55:08,0
02829b19a672c85920caa5b0e33b45ac,sneakers,mobile,2019-05-19 07:19:04,0
dec1b7af314faa9ec126039013256fe4,sneakers,mobile,2019-04-16 09:14:52,0
4c5b3fbeefa6ebc142944b362693d7d5,clothes,desktop,2019-03-07 05:53:44,0
dff95a475d123a2efd83f9d40806f16c,sneakers,desktop,2019-04-17 07:51:02,0
042e8e46c8ba2af65594830a2d19ca63,sneakers,mobile,2019-05-16 13:14:28,0
29cc2fe95c26ebda872e1f248111e451,clothes,mobile,2019-05-04 09:11:14,0
7759b7daf3b1de5ac0c0cc1ab8cde5c6,clothes,mobile,2019-05-08 14:19:36,0
a520ee33512f6aec5559a21e9dba3155,clothes,mobile,2019-02-23 00:36:46,1
bd081d9ca15e36a39c3b4ebf98d1e597,clothes,desktop,2019-05-24 15:07:07,0
4971534b56f6d1d5a4d45c7f73322ba9,sneakers,mobile,2019-05-23 16:45:36,0
f6ff148d47441e77791e0a914304ae2b,sneakers,desktop,2019-01-27 13:25:29,0
bc242e83341c50f0aea865fbb652e53c,clothes,mobile,2019-02-11 18:46:41,0
